Time;ms+-;Power;Stabw P;Gleichspannung;Gleichrichtwert;Effektivwert;Scheitelfaktor;Amplitude;Abs. MaxA;Stabw Ieff;Stabw Imid;Stabw Iss;THD;Phase;Number;OW0 [%];OW2 [%];OW3 [%];OW4 [%];OW5 [%];OW6 [%];OW7 [%];OW8 [%];OW9 [%];OW10 [%];OW11 [%];OW12 [%];OW13 [%];OW14 [%];Temperature;Conversion;EDRchannel
880;0.00E+00;233.4676076;4.592984467;-0.685634917;12.30996652;14.88450658;1.3231055;19.82033232;35.47400818;0.14997735;0.509734383;3.5679581;35.78641325;-0.033663383;49;5.285889867;1.709157517;21.31244772;1.6247213;11.82136003;1.580054867;21.97490018;1.355722733;10.1909439;1.271143217;8.2174658;0.968423133;4.229943817;0.96432135;0.00E+00;0.00E+00;6.041
881;0.00E+00;201.9415687;4.526830317;-0.682506483;11.41921183;13.91109142;1.314772583;18.38162377;33.6872388;0.154144867;0.5178858;3.275323483;37.81926095;-0.003880933;48.86666667;5.5790925;1.742590067;22.60034137;1.7224518;12.62890422;1.670031383;23.02763925;1.41353165;10.77892247;1.336266983;8.8231622;1.008620717;4.463954233;1.01366415;0.00E+00;0.00E+00;6.041
882;0.00E+00;148.9166288;2.682970083;-0.682184267;9.908439867;12.26522097;1.298821833;15.93030612;31.2370505;0.108572967;0.5160416;3.20715475;41.65795382;-0.047682;48.5;6.109810433;1.8380738;24.88098378;1.9359318;13.89975415;1.848696183;25.25493655;1.545854983;12.01785865;1.4599304;9.8366174;1.187508683;5.02034805;1.145964417;0.00E+00;0.00E+00;6.041
883;0.00E+00;149.2702698;2.723534783;-0.684867133;9.922721517;12.28030858;1.29901875;15.95232802;31.26815935;0.110557917;0.517009433;3.2943309;41.64598343;-0.04846535;49;6.121319717;1.868615083;24.9115911;1.928088367;13.84625675;1.8518424;25.34234682;1.566544883;11.96238503;1.502000717;9.649952233;1.1376096;4.950578567;1.100956983;0.00E+00;0.00E+00;6.041
884;0.00E+00;149.1268114;2.6613021;-0.686642567;9.9176255;12.27382107;1.298929783;15.94280727;31.11130382;0.108680433;0.509471167;3.2016283;41.65860038;0.037266867;48.35;6.142091067;1.776359233;24.83882128;1.8927205;13.94851072;1.811437233;25.2471088;1.544355;12.03384763;1.467294883;9.886825483;1.126351633;5.060521133;1.0879196;0.00E+00;0.00E+00;6.041
885;0.00E+00;149.0955307;2.648430717;-0.68089505;9.908049933;12.27329897;1.298101167;15.93196325;31.40430328;0.106724767;0.5387709;3.3157696;41.79350755;0.02230165;48.31666667;6.092106567;1.826474417;24.82241612;1.95248195;14.08662985;1.8542831;25.27138835;1.542829567;12.1501348;1.462110817;10.01726127;1.210595633;5.143669183;1.149386567;0.00E+00;0.00E+00;6.041
886;0.00E+00;212.4042812;29.90334045;-0.683289717;11.52159347;14.03673993;1.306689683;18.36534963;35.47220327;0.443398167;0.835186817;5.771344783;38.36147775;0.373350733;48.81666667;5.936597517;2.129566283;22.82690415;1.737479383;13.20597257;1.70532065;22.95841965;1.45704065;11.27979558;1.352183783;8.916499033;1.06342825;4.487393433;1.043257633;0.00E+00;0.00E+00;6.041
887;0.00E+00;552.5607531;7.5765006;-0.687482867;20.73921478;23.52943438;1.385399783;32.59843602;49.99970777;0.161102267;0.796375883;4.501433017;19.34373173;1.739451883;48.1;3.074727683;3.26698895;11.3439753;0.8350655;8.418663367;0.898001333;10.35216402;0.85593965;6.195602267;0.74206355;3.6102201;0.555656917;1.235654967;0.55438675;0.00E+00;0.00E+00;6.041
888;0.00E+00;559.9301415;8.037785533;-0.68610195;20.88447805;23.69162863;1.385890383;32.83405978;50.38301308;0.169855183;0.843185383;4.824446967;19.12783622;1.696054883;48;3.043486433;3.337516883;11.26996185;0.832515233;8.284939917;0.893759367;10.23538765;0.8513858;6.10339335;0.747470367;3.4553505;0.570630567;1.15489215;0.5888795;0.00E+00;0.00E+00;6.041
889;0.00E+00;557.6158771;7.73856865;-0.691925267;20.84259668;23.64336875;1.385836717;32.76590192;50.04651063;0.16394355;0.78793175;4.3694349;19.14424037;1.690247317;48;3.076577667;3.319818133;11.26437555;0.831971267;8.28432385;0.892817283;10.27832177;0.848733183;6.1189125;0.734915717;3.4652157;0.552452467;1.0731906;0.5640965;0.00E+00;0.00E+00;6.041
890;0.00E+00;556.9634204;7.76240625;-0.680514267;20.8273005;23.62920655;1.385877133;32.74722013;50.07505392;0.164379233;0.810271833;4.436516817;19.12632818;1.715230567;48;3.03325715;3.318362133;11.30564187;0.81628985;8.2587608;0.885724583;10.23596073;0.85071565;6.0984455;0.733411517;3.472221683;0.5390064;1.044149083;0.58229955;0.00E+00;0.00E+00;6.041
891;0.00E+00;553.9717874;7.863996517;-0.689361417;20.77109607;23.56634585;1.385707667;32.6561096;50.0705742;0.167300283;0.828852817;4.556566267;19.1651677;1.650380683;48.61666667;3.07303645;3.3000378;11.31576977;0.823893567;8.2883787;0.901612333;10.25399637;0.855429733;6.094980083;0.7334442;3.5290525;0.56256785;1.081646083;0.613583633;0.00E+00;0.00E+00;6.041
892;0.00E+00;551.0173578;7.750310733;-0.692128283;20.71426153;23.50366087;1.385582333;32.56630807;49.87272052;0.165283967;0.81150435;4.442415267;19.25008702;1.742212983;48.66666667;3.096766683;3.299061183;11.3669279;0.815981033;8.3503287;0.89246175;10.2947549;0.869251933;6.116761383;0.7315988;3.516073083;0.538016433;1.117275533;0.596314333;0.00E+00;0.00E+00;6.041
893;0.00E+00;550.3324275;7.961434017;-0.698992067;20.70300688;23.48907238;1.385305333;32.53959097;49.98907017;0.17005205;0.792221883;4.4466703;19.34660693;1.741415833;48.7;3.13050175;3.296515367;11.336203;0.826122917;8.373628783;0.885791017;10.41887503;0.862589867;6.221539117;0.739745367;3.5366371;0.557705783;1.136688967;0.575318567;0.00E+00;0.00E+00;6.041
894;0.00E+00;549.6232616;7.938029033;-0.68808795;20.69101563;23.47300745;1.385068883;32.51178857;50.09800642;0.1693576;0.822350733;4.65214675;19.42973572;1.695200083;48.38333333;3.086134583;3.3189674;11.33962188;0.813588467;8.393262433;0.890417967;10.52173277;0.885317217;6.266445167;0.768358783;3.491885133;0.563810233;1.20234405;0.589403983;0.00E+00;0.00E+00;6.041
895;0.00E+00;565.98467;11.00534175;-0.68641785;21.00046675;23.81657852;1.385754967;33.00406373;50.5919596;0.2247985;0.81335425;4.785832533;19.1466357;1.818871517;49;3.036036583;3.2675754;11.21758008;0.797500567;8.30608785;0.88519765;10.2947528;0.86971615;6.163713783;0.738488867;3.469530067;0.534509;1.208161017;0.568474083;0.00E+00;0.00E+00;6.041
896;0.00E+00;568.4837194;10.39867232;-0.690337117;21.05105803;23.87142858;1.385382817;33.0722192;50.4333809;0.233471267;0.794797967;4.663451833;19.01376933;1.742063417;48.16666667;3.07062695;3.26838685;11.13751812;0.824907183;8.3030821;0.889531983;10.20351658;0.8571051;6.06854115;0.737690533;3.457926933;0.566510483;1.117700483;0.571982033;0.00E+00;0.00E+00;6.041
897;0.00E+00;151.8190832;2.823437867;-0.68870715;9.981825283;12.38390185;1.300554683;16.10603598;31.94600248;0.112682217;0.523700317;3.253279567;41.21844242;0.086693467;48.91666667;6.103456567;1.80171915;24.46785125;1.932181;13.78288427;1.851022783;25.00414887;1.561297067;12.0539942;1.495446183;9.76442115;1.2001807;4.998758033;1.159024433;0.00E+00;0.00E+00;6.041
898;0.00E+00;151.2688565;2.843194483;-0.685033583;9.956967133;12.36158615;1.300277417;16.07346973;31.85762017;0.114205;0.522817267;3.25244205;41.35667978;0.134635433;48.38333333;6.074560283;1.804047683;24.5736245;1.95915505;13.94585448;1.833884283;24.97852277;1.541874083;12.03207902;1.4668318;9.90900665;1.174356333;5.123822167;1.106230967;0.00E+00;0.00E+00;6.041
899;0.00E+00;448.4318108;52.08707127;-0.683352333;17.47811615;20.38917383;1.347721767;27.55545588;46.8112945;0.770959167;1.100391783;8.527579333;26.39742158;1.28917765;48.71666667;4.569396717;2.87268785;15.5120156;1.219004117;10.19842572;1.227169883;15.03605953;1.1197288;8.019823317;1.014243733;5.661659067;0.75005905;2.5445219;0.749784233;0.00E+00;0.00E+00;6.041
900;0.00E+00;158.643709;3.238855133;-0.685184733;10.19519075;12.65567407;1.30521725;16.5185108;32.81052867;0.127253233;0.59442255;3.57264395;40.27928542;0.2708249;48;5.932172667;1.86758295;23.77533697;1.850743117;13.59761192;1.775815333;24.52120152;1.557132983;11.68722957;1.4762;9.542079017;1.134446383;4.975952367;1.145509967;0.00E+00;0.00E+00;6.041
901;0.00E+00;161.0434066;3.882540567;-0.6875254;10.25980578;12.74827108;1.30763925;16.67017125;32.93618377;0.146012967;0.526625133;3.41647925;39.7463967;0.2485894;48.81666667;5.883603883;1.779329717;23.50023437;1.842260433;13.4949763;1.768249183;24.08358267;1.513641283;11.50094022;1.447147117;9.51546175;1.09445295;5.006295567;1.05424885;0.00E+00;0.00E+00;6.041
902;0.00E+00;161.1158056;2.832033033;-0.691884917;10.26167343;12.75368895;1.30850755;16.68829625;32.98218665;0.111160617;0.518320467;3.242297167;39.64067007;0.281102417;49;5.912485733;1.869121133;23.49530445;1.839207933;13.47412687;1.737559767;24.01162582;1.487129983;11.43355642;1.424452483;9.418129;1.079674717;4.935281583;1.0736527;0.00E+00;0.00E+00;6.041
903;0.00E+00;160.8854335;2.911526667;-0.685408017;10.25159868;12.74442723;1.308296783;16.6734936;33.08056773;0.113440867;0.541688783;3.307727333;39.64170838;0.136748517;48.06666667;5.863638283;1.822910267;23.53710433;1.85364245;13.52161423;1.779093217;23.96676467;1.481344783;11.39986963;1.425715767;9.411048917;1.127443;4.896671117;1.128541167;0.00E+00;0.00E+00;6.041
904;0.00E+00;160.3814807;2.873288383;-0.684151033;10.23043275;12.72448377;1.30780765;16.64118175;32.97171292;0.11188865;0.527115717;3.282965133;39.78100923;0.218905883;48.43333333;5.858474467;1.774421417;23.52443922;1.836591633;13.62164273;1.758168283;24.08541842;1.4952475;11.4678239;1.42243035;9.471284833;1.08959275;4.985168617;1.085068617;0.00E+00;0.00E+00;6.041
905;0.00E+00;242.9537139;38.86349897;-0.6840259;12.18645153;14.89572667;1.314038983;19.54087893;37.85742318;0.55540285;1.01973345;6.706006083;35.98431473;0.5928198;48.35;5.897068517;2.0580035;21.2730366;1.6616977;12.7280118;1.6232219;21.5203522;1.396775283;10.40859745;1.305113783;8.3336599;1.00812505;4.278745783;1.001896517;0.00E+00;0.00E+00;6.041
906;0.00E+00;620.9552898;8.41481805;-0.680586767;22.04570567;24.94396135;1.38903625;34.64831335;51.69563605;0.168912983;0.82353535;4.582311983;18.02543438;1.758646117;48.71666667;2.86808545;3.1181808;10.55628685;0.8030158;8.037449933;0.837220867;9.601317183;0.813454867;5.638265933;0.71625995;3.243273217;0.540309967;1.096019767;0.572567367;0.00E+00;0.00E+00;6.041
907;0.00E+00;621.8458155;8.49639045;-0.680691433;22.0627823;24.96343952;1.389166733;34.67841948;51.67241905;0.170569667;0.829154967;4.561983033;17.95969143;1.823130867;49;2.868527167;3.112912233;10.53894617;0.79993855;7.98058345;0.842640333;9.590982567;0.814687533;5.615623333;0.705919967;3.173227283;0.524091817;1.05183445;0.545526517;0.00E+00;0.00E+00;6.041
908;0.00E+00;619.2890323;8.466436417;-0.690144233;22.02014415;24.91253288;1.38921225;34.60885028;51.48272293;0.170193983;0.856743967;4.5889795;17.93403183;1.845069333;49;2.907685767;3.127624567;10.57528268;0.808811283;7.940917017;0.839568583;9.546191517;0.811702733;5.608711367;0.71144145;3.152516383;0.523895367;0.998491367;0.546901117;0.00E+00;0.00E+00;6.041
909;0.00E+00;618.7038847;8.458779183;-0.686646517;22.01083368;24.90053067;1.388965067;34.5860141;51.60337953;0.169963533;0.853159433;4.68435275;18.0394377;1.795387633;48.58333333;2.89858685;3.106376283;10.58485942;0.785428417;7.985760283;0.827813533;9.659660767;0.810934683;5.663947767;0.711500383;3.190981217;0.5378064;1.00281805;0.57026595;0.00E+00;0.00E+00;6.041
910;0.00E+00;647.6536846;12.0365499;-0.688537683;22.52146267;25.4680873;1.389873433;35.39795612;52.36512865;0.2315649;0.82174805;4.765767983;17.64342083;1.860723367;48.53333333;2.837911433;3.036097567;10.36149707;0.7791164;7.836606817;0.822163167;9.421045867;0.791150533;5.551398733;0.687404267;3.0941987;0.50849585;0.964410783;0.52764485;0.00E+00;0.00E+00;6.041
911;0.00E+00;644.8872354;8.612590333;-0.684281667;22.48196673;25.42075877;1.390103317;35.33758227;52.24789903;0.169843183;0.822343083;4.65797575;17.61367593;1.833107233;48.46666667;2.82696635;3.0136855;10.34612207;0.7880069;7.85207285;0.82102485;9.378500783;0.785222517;5.541779117;0.679875467;3.103666167;0.5144046;0.960639383;0.525111117;0.00E+00;0.00E+00;6.041
912;0.00E+00;622.1113585;8.66497165;-0.683739383;22.06797268;24.96952398;1.3890644;34.68431713;51.65739752;0.173758867;0.84691805;4.710652767;17.9843952;1.799405633;48.56666667;2.876483867;3.0861227;10.62176037;0.7840474;7.960082517;0.842231767;9.56096055;0.81737205;5.639825317;0.705424017;3.1861256;0.531198567;0.99142665;0.5760586;0.00E+00;0.00E+00;6.041
913;0.00E+00;621.8458302;8.474093667;-0.679324483;22.06549892;24.96363573;1.389074283;34.67639057;51.51155013;0.1701542;0.808332517;4.445263667;18.00352378;1.89104415;48.35;2.859041183;3.090945983;10.5978513;0.78760705;7.952926917;0.831304483;9.625209467;0.811327917;5.669633433;0.708033233;3.14228155;0.523966433;1.006405667;0.530256733;0.00E+00;0.00E+00;6.041
914;0.00E+00;619.3616805;8.578168767;-0.6828384;22.01888737;24.91366995;1.388932917;34.60346007;51.49994808;0.17207785;0.797824467;4.483152167;18.05591425;1.806125217;48.65;2.88185125;3.072220567;10.587142;0.770240817;7.982509867;0.829274833;9.673282483;0.8266807;5.724031517;0.730539283;3.1479712;0.524342317;1.057453017;0.547735083;0.00E+00;0.00E+00;6.041
915;0.00E+00;387.1370237;9.562621667;-0.6808449;16.03251437;18.72863498;1.34604495;25.45512593;42.18505535;0.243543967;0.687910783;4.39713935;28.99868027;0.945098533;48.45;4.421181817;2.48703345;17.29670527;1.293818817;10.76624187;1.29714165;16.8855245;1.19337925;8.648706683;1.112095767;6.027474783;0.838046283;2.806989367;0.843831933;0.00E+00;0.00E+00;6.041
916;0.00E+00;153.2413306;2.796607133;-0.683153167;10.0067659;12.44008645;1.303974617;16.2215571;32.15715105;0.112059517;0.509313417;3.187772967;40.59846373;0.09978215;49;6.0029798;1.775881733;24.25632455;1.875132133;13.86080878;1.788182367;24.49325558;1.506140783;11.71369877;1.456692517;9.357474883;1.141256183;5.024331617;1.0799044;0.00E+00;0.00E+00;6.041
917;0.00E+00;153.5674324;2.7082727;-0.687105417;10.02039047;12.45400277;1.304176167;16.24219587;32.20020457;0.108417;0.507576367;3.218156183;40.56368003;0.130371483;48.98333333;6.032869067;1.800212917;24.19936393;1.867765467;13.80434907;1.793979633;24.50529693;1.515804683;11.73110298;1.469573417;9.367913467;1.124743717;5.03507435;1.10696845;0.00E+00;0.00E+00;6.041
918;0.00E+00;153.4788957;2.84440245;-0.682227283;10.01007205;12.44983363;1.303785967;16.23191255;32.21809545;0.113484883;0.556662;3.3207746;40.64285697;0.125276083;48.66666667;5.99383805;1.869619533;24.13541457;1.8730167;13.83472923;1.8053734;24.52611978;1.5266416;11.83978502;1.45948795;9.558054533;1.148475167;5.131864733;1.153098433;0.00E+00;0.00E+00;6.041
919;0.00E+00;152.5286883;2.794937983;-0.700483567;9.991446917;12.41369457;1.303750583;16.18436795;31.97748443;0.111378333;0.494778417;3.250351467;40.64673937;0.161356617;48.16666667;6.166553183;1.82903485;24.11605193;1.907725433;13.7643101;1.85070205;24.66250933;1.534028783;11.80944867;1.463721483;9.4502416;1.155667967;5.039024433;1.054743283;0.00E+00;0.00E+00;6.041
920;0.00E+00;150.2831563;2.726120217;-0.690978517;9.930248433;12.32165398;1.3016256;16.03817158;31.62075143;0.110099433;0.537442383;3.329626633;41.08852633;0.1329639;48.43333333;6.143837217;1.85430955;24.2397225;1.919405467;13.88023318;1.840771883;25.08579807;1.543709817;11.90405723;1.484358283;9.571317167;1.167519983;5.13653955;1.108506483;0.00E+00;0.00E+00;6.041
921;0.00E+00;150.4063452;2.69223315;-0.69423175;9.9419299;12.32736615;1.301296567;16.04155172;31.64017147;0.108594267;0.535412883;3.32301275;41.15112137;0.121263233;48.3;6.16918685;1.876573533;24.59333837;1.9279608;13.85527605;1.856723517;24.8207196;1.5748516;11.86222188;1.50393395;9.66306475;1.188322817;5.194575967;1.15030975;0.00E+00;0.00E+00;6.041
922;0.00E+00;150.2202866;2.737490733;-0.694787117;9.93275425;12.32001437;1.30121465;16.03096988;31.5297277;0.110415667;0.517347983;3.205057267;41.19078655;0.108392167;48.65;6.174797067;1.870664517;24.52781745;1.9148261;13.86435633;1.853377133;25.00050542;1.556457283;11.8493032;1.481942267;9.582091167;1.168244833;5.162157367;1.087434883;0.00E+00;0.00E+00;6.041
923;0.00E+00;231.2405834;34.87235737;-0.693100367;12.00121818;14.56691137;1.3108781;19.1012391;36.2228565;0.504515283;0.828509067;6.1636268;36.85391313;0.5182763;48.45;5.822393333;2.185014033;21.9847136;1.6971862;12.79511088;1.66516815;22.03723307;1.41231915;10.68624098;1.333659317;8.320499267;1.032364583;4.346764417;0.9847989;0.00E+00;0.00E+00;6.041
924;0.00E+00;555.6423161;7.607815967;-0.689564067;20.80974188;23.59855447;1.3863505;32.71615897;49.83615383;0.161671083;0.8297871;4.567351667;19.00350043;1.585639317;48.45;3.068895317;3.307805467;11.25092732;0.87069685;8.310060267;0.9019543;10.1541655;0.85515575;5.942224717;0.761031017;3.295844283;0.577183167;1.151151817;0.580681733;0.00E+00;0.00E+00;6.041
925;0.00E+00;557.2858011;8.225214967;-0.683769183;20.83661083;23.63556885;1.38621185;32.7639614;49.87738147;0.17398005;0.796792767;4.44871205;19.04574763;1.71073605;48.25;3.05524175;3.329468167;11.2799108;0.843966933;8.30283075;0.896968267;10.20234273;0.8806997;5.987072167;0.778807533;3.234000417;0.556470333;1.134980133;0.548887783;0.00E+00;0.00E+00;6.041
926;0.00E+00;553.4976651;7.872197617;-0.692207383;20.76731613;23.55556227;1.3859393;32.64662513;49.80189318;0.167552233;0.808136417;4.4862701;19.13095745;1.713820483;48.58333333;3.0993804;3.311468133;11.30157358;0.8402556;8.329989283;0.88267265;10.29693275;0.868136817;6.01670085;0.769676983;3.264382883;0.552157333;1.132882;0.556305733;0.00E+00;0.00E+00;6.041
927;0.00E+00;553.694874;7.9515934;-0.684536433;20.76683497;23.55949175;1.38567195;32.64577468;50.05988717;0.1691343;0.829435067;4.662924717;19.22466245;1.675509517;48.55;3.05906895;3.293752817;11.36208068;0.82649995;8.346272433;0.884028317;10.31260392;0.884057767;6.096019733;0.781685333;3.36175215;0.560004117;1.153197033;0.58207725;0.00E+00;0.00E+00;6.041
928;0.00E+00;553.7013028;7.853964317;-0.682100317;20.77195818;23.5590792;1.38568205;32.64545182;49.79551873;0.16726555;0.8061521;4.4167104;19.22846188;1.674678367;48.01666667;3.044288283;3.2914147;11.37718757;0.8405998;8.315078367;0.871738483;10.32679475;0.858216417;6.114062217;0.768101267;3.370747683;0.54492875;1.093872317;0.539666267;0.00E+00;0.00E+00;6.041
929;0.00E+00;550.4904057;7.629718867;-0.683506717;20.70579435;23.49116175;1.385618067;32.54982697;49.76258295;0.162798283;0.797918467;4.4154303;19.25087735;1.697506;49;3.068685217;3.277093233;11.4371071;0.8488649;8.347706383;0.883683683;10.26786313;0.849968517;6.120560533;0.755845633;3.389543417;0.5610315;1.094382483;0.58040455;0.00E+00;0.00E+00;6.041
930;0.00E+00;552.2980884;7.795518167;-0.68332265;20.736226;23.52961392;1.385233133;32.59405958;50.04102615;0.1655614;0.8285254;4.462736367;19.35974818;1.739686283;48.48333333;3.058525317;3.283745983;11.40745042;0.817872367;8.328521067;0.869494583;10.36605073;0.84274055;6.2762478;0.74706295;3.560480217;0.554973633;1.131148017;0.603277083;0.00E+00;0.00E+00;6.041
931;0.00E+00;550.8098286;7.713101367;-0.683309317;20.70900587;23.49817537;1.385256517;32.55107493;49.92772908;0.16426085;0.77102765;4.33508195;19.36339683;1.838215;48.61666667;3.067738717;3.28798255;11.39762008;0.828270617;8.3330307;0.86954965;10.38086502;0.844687133;6.278340817;0.73534095;3.5602163;0.53968895;1.122007883;0.57707075;0.00E+00;0.00E+00;6.041
932;0.00E+00;550.1504335;8.078562983;-0.693465883;20.69730877;23.48511647;1.385394183;32.53619517;49.8546525;0.172347;0.7943123;4.43594495;19.3164549;1.706795;48.6;3.109648167;3.271816917;11.41174612;0.8530721;8.33589125;0.885828583;10.34466538;0.864005633;6.216097117;0.744776967;3.473828867;0.555691083;1.10119095;0.585679933;0.00E+00;0.00E+00;6.041
933;0.00E+00;333.4297976;8.506755683;-0.683464567;14.87600627;17.44451472;1.3363624;23.54628672;40.10681582;0.231273733;0.68395655;4.382983117;31.2586309;0.71435855;48.83333333;4.736806083;2.5933483;18.66389292;1.398283817;11.20959498;1.372780517;18.34687768;1.269705617;9.405467983;1.157449433;6.714589017;0.886915033;3.040278417;0.905383433;0.00E+00;0.00E+00;6.041
934;0.00E+00;150.4583803;2.778648933;-0.685709367;9.964793417;12.32914338;1.298894267;16.01425583;31.41001798;0.1119375;0.5119249;3.281232383;41.66016913;-0.003448017;48.45;6.105740967;1.8555875;24.90864398;1.891560533;13.63560492;1.793163417;25.31461313;1.542477;12.24481235;1.43309255;9.715710667;1.152615617;5.066048767;1.079325333;0.00E+00;0.00E+00;6.041
935;0.00E+00;148.8550901;2.667582783;-0.685727583;9.9062424;12.26370598;1.298186133;15.92056383;31.26532935;0.107894033;0.5246302;3.199488567;41.7896188;0.04700215;48.26666667;6.1390886;1.800461433;24.90266845;1.941596917;13.8034032;1.825607667;25.40848703;1.547011067;12.28096043;1.4522731;9.731816217;1.201365667;5.0901245;1.088969683;0.00E+00;0.00E+00;6.041
